Origen,Destino,Distancia carretera (km),Distancia 3D (km),Diferencia (km),Tiempo estimado (min)
Honduras de la Sierra,Soyaló,280.508,283.113,2.605,313.5
Honduras de la Sierra,Suchiapa,213.772,215.88,2.107,255.2
Honduras de la Sierra,Suchiate,193.211,201.164,7.953,215.8
Honduras de la Sierra,Sunuapa,412.849,415.914,3.066,426.9
Honduras de la Sierra,Tapachula,149.448,157.382,7.934,179.7
Honduras de la Sierra,Tapalapa,336.18,340.066,3.886,396.2
Honduras de la Sierra,Tapilula,362.248,365.829,3.581,381.5
Honduras de la Sierra,Tecpatán,337.456,340.3,2.844,352.4
Honduras de la Sierra,Tenejapa,284.982,287.621,2.64,319.5
Honduras de la Sierra,Teopisca,232.177,234.268,2.091,261.6
Honduras de la Sierra,Tila,426.204,430.108,3.905,462.5
Honduras de la Sierra,Tonalá,307.729,315.767,8.039,299.7
Honduras de la Sierra,Totolapa,250.254,252.433,2.178,287.8
Honduras de la Sierra,Tumbalá,407.368,410.873,3.505,438.1
Honduras de la Sierra,Tuxtla Chico,169.523,177.492,7.969,191.3
Honduras de la Sierra,Tuxtla Gutiérrez,225.571,227.644,2.073,255.0
Honduras de la Sierra,Tuzantán,113.996,121.878,7.882,149.2
Honduras de la Sierra,Tzimol,173.501,175.488,1.987,201.2
Honduras de la Sierra,Unión Juárez,198.594,206.884,8.29,226.7
Honduras de la Sierra,Venustiano Carranza,214.749,216.664,1.915,271.3
Honduras de la Sierra,Villa Comaltitlán,140.665,148.576,7.911,174.2
Honduras de la Sierra,Villa Corzo,171.596,173.736,2.14,213.5
Honduras de la Sierra,Villaflores,191.236,193.151,1.914,212.5
Honduras de la Sierra,Yajalón,383.361,386.385,3.024,406.8
Honduras de la Sierra,Zinacantán,255.7,258.365,2.665,288.7
Honduras de la Sierra,Ángel Albino Corzo,85.283,87.242,1.96,114.6
Huehuetán,Acacoyagua,72.747,72.981,0.234,78.4
Huehuetán,Acala,400.23,400.95,0.72,316.1
Huehuetán,Acapetahua,70.109,70.187,0.078,75.7
Huehuetán,Aldama,344.165,347.94,3.775,352.7
Huehuetán,Altamirano,316.629,320.325,3.696,387.8
Huehuetán,Amatenango de la Frontera,112.057,115.29,3.233,114.0
Huehuetán,Amatenango del Valle,267.429,270.492,3.063,256.1
Huehuetán,Amatán,533.644,536.856,3.212,457.2
Huehuetán,Arriaga,225.077,225.269,0.192,169.2
Huehuetán,Bejucal de Ocampo,110.478,114.015,3.537,133.1
Huehuetán,Bella Vista,145.181,148.542,3.361,144.9
Huehuetán,Benemérito de las Américas,416.812,422.196,5.384,415.2
Huehuetán,Berriozábal,346.513,347.214,0.701,273.9
Huehuetán,Bochil,428.447,429.662,1.215,333.9
Huehuetán,Cacahoatán,58.649,59.085,0.436,64.4
Huehuetán,Capitán Luis Ángel Vidal,176.236,187.256,11.02,228.7
Huehuetán,Catazajá,659.562,660.819,1.257,518.2
Huehuetán,Chalchihuitán,367.944,372.125,4.181,366.7
Huehuetán,Chamula,325.988,329.413,3.425,320.3
Huehuetán,Chanal,297.734,301.028,3.294,326.4
Huehuetán,Chapultenango,479.089,481.465,2.377,410.8
Huehuetán,Chenalhó,362.047,366.041,3.994,354.7
Huehuetán,Chiapa de Corzo,373.637,374.3,0.663,287.8
Huehuetán,Chiapilla,308.602,311.598,2.996,325.1
Huehuetán,Chicoasén,391.752,393.067,1.315,313.6
Huehuetán,Chicomuselo,181.417,184.717,3.301,194.9
Huehuetán,Chilón,422.907,426.831,3.924,404.0
Huehuetán,Cintalapa de Figueroa,289.422,289.902,0.48,225.1
Huehuetán,Coapilla,417.89,419.41,1.52,346.6
Huehuetán,Comitán de Domínguez,221.893,224.876,2.983,213.9
Huehuetán,Copainalá,399.019,400.248,1.228,318.4
Huehuetán,El Bosque,450.272,451.936,1.664,362.0
Huehuetán,El Parral,295.486,304.017,8.531,318.8
Huehuetán,El Porvenir,92.728,96.642,3.914,99.7
Huehuetán,Emiliano Zapata,392.187,392.899,0.712,312.1
Huehuetán,Escuintla,66.371,66.549,0.179,60.8
Huehuetán,Francisco León,458.932,460.843,1.911,380.6
Huehuetán,Frontera Comalapa,150.338,153.144,2.805,154.2
Huehuetán,Frontera Hidalgo,58.929,59.022,0.093,59.1
Huehuetán,Honduras de la Sierra,133.751,141.655,7.904,166.8
Huehuetán,Huitiupán,493.202,495.5,2.298,407.9
Huehuetán,Huixtla,27.083,27.123,0.041,30.2
Huehuetán,Huixtán,318.168,321.417,3.248,303.8
Huehuetán,Ixhuatán,512.355,514.655,2.3,417.1
Huehuetán,Ixtacomitán,523.9,525.672,1.772,432.5
Huehuetán,Ixtapa,395.515,396.463,0.948,304.2
Huehuetán,Ixtapangajoya,554.456,556.456,2.0,484.7
Huehuetán,Jiquipilas,294.35,294.844,0.494,231.9
Huehuetán,Jitotol,454.053,455.707,1.654,361.6
Huehuetán,Juárez,507.974,509.206,1.232,411.0
Huehuetán,La Concordia,221.139,224.172,3.033,250.0
Huehuetán,La Grandeza,113.832,118.617,4.785,123.4
Huehuetán,La Independencia,232.975,235.949,2.975,226.0
Huehuetán,La Libertad,540.823,545.612,4.789,522.2
Huehuetán,La Trinitaria,204.943,207.909,2.965,197.7
Huehuetán,Larráinzar,354.045,357.966,3.921,371.9
Huehuetán,Las Margaritas,240.238,243.242,3.004,234.4
Huehuetán,Las Rosas,260.311,263.366,3.055,254.5
Huehuetán,Mapastepec,87.465,87.567,0.102,76.9
Huehuetán,Maravilla Tenejapa,307.914,312.989,5.075,326.6
Huehuetán,Marqués de Comillas,403.399,408.815,5.417,415.2
Huehuetán,Mazapa de Madero,92.265,94.786,2.52,104.0
Huehuetán,Mazatán,29.475,29.511,0.035,35.8
Huehuetán,Metapa,47.82,47.904,0.085,41.9
Huehuetán,Montecristo de Guerrero,181.583,189.889,8.306,205.7
Huehuetán,Motozintla,50.994,51.682,0.688,51.6
Huehuetán,Nicolás Ruíz,282.528,285.546,3.019,295.4
Huehuetán,Ocosingo,554.446,560.03,5.584,576.0
Huehuetán,Ocotepec,441.672,443.426,1.755,382.3
Huehuetán,Ocozocoautla de Espinosa,314.807,315.424,0.617,244.4
Huehuetán,Ostuacán,453.406,454.707,1.301,350.8
Huehuetán,Osumacinta,372.575,373.511,0.935,290.0
Huehuetán,Oxchuc,344.271,347.689,3.418,330.6
Huehuetán,Palenque,517.71,522.491,4.782,499.7
Huehuetán,Pantelhó,384.268,388.972,4.705,396.2
Huehuetán,Pantepec,449.187,451.494,2.307,394.2
Huehuetán,Pichucalco,511.783,513.523,1.74,419.9
Huehuetán,Pijijiapan,119.892,120.032,0.139,97.2
Huehuetán,Pueblo Nuevo Solistahuacán,468.557,470.349,1.792,371.2
Huehuetán,Rayón,488.226,490.269,2.043,388.6
Huehuetán,Reforma,503.693,504.919,1.226,403.4
Huehuetán,Rincón Chamula San Pedro,477.037,478.891,1.854,380.5
Huehuetán,Sabanilla,524.496,527.52,3.024,455.6
Huehuetán,Salto de Agua,490.584,495.202,4.618,476.2
Huehuetán,San Andrés Duraznal,482.617,484.641,2.024,398.2
Huehuetán,San Cristóbal de las Casas,310.009,313.205,3.196,296.8
Huehuetán,San Fernando,357.319,358.019,0.7,280.2
Huehuetán,San Juan Cancuc,366.54,370.323,3.782,372.8
Huehuetán,San Lucas,321.973,325.077,3.104,347.4
Huehuetán,Santiago el Pinar,347.597,351.419,3.822,361.1
Huehuetán,Siltepec,116.628,121.832,5.204,127.9
Huehuetán,Simojovel,498.509,500.836,2.327,426.5
Huehuetán,Sitalá,394.542,398.885,4.343,406.5
Huehuetán,Socoltenango,247.349,250.281,2.932,264.8
Huehuetán,Solosuchiapa,534.561,537.674,3.112,441.9
Huehuetán,Soyaló,394.245,395.706,1.461,322.2
Huehuetán,Suchiapa,363.252,363.967,0.715,288.5
Huehuetán,Suchiate,66.071,66.135,0.064,62.7
Huehuetán,Sunuapa,495.279,496.798,1.52,400.4
Huehuetán,Tapachula,22.308,22.353,0.045,26.6
Huehuetán,Tapalapa,444.553,446.942,2.388,391.7
Huehuetán,Tapilula,502.723,504.873,2.15,402.7
Huehuetán,Tecpatán,419.886,421.184,1.298,325.9
Huehuetán,Tenejapa,339.227,342.878,3.651,338.9
Huehuetán,Teopisca,286.422,289.525,3.103,281.0
Huehuetán,Tila,480.449,485.365,4.916,481.8
Huehuetán,Tonalá,213.291,213.475,0.185,174.5
Huehuetán,Totolapa,317.435,320.984,3.549,313.5
Huehuetán,Tumbalá,461.613,466.13,4.516,457.5
Huehuetán,Tuxtla Chico,42.383,42.463,0.08,38.3
Huehuetán,Tuxtla Gutiérrez,348.914,349.537,0.624,260.8
Huehuetán,Tuzantán,21.95,21.986,0.036,26.2
Huehuetán,Tzimol,227.747,230.745,2.998,220.6
Huehuetán,Unión Juárez,71.454,71.855,0.401,73.7
Huehuetán,Venustiano Carranza,268.995,271.921,2.926,290.7
Huehuetán,Villa Comaltitlán,46.227,46.284,0.058,49.0
Huehuetán,Villa Corzo,357.575,358.695,1.12,308.7
Huehuetán,Villaflores,322.226,323.065,0.839,259.1
Huehuetán,Yajalón,437.606,441.642,4.035,426.1
Huehuetán,Zinacantán,396.174,397.409,1.234,309.9
Huehuetán,Ángel Albino Corzo,217.356,225.862,8.506,247.2
Huitiupán,Acacoyagua,443.53,445.924,2.393,379.9
Huitiupán,Acala,164.854,166.657,1.803,175.3
Huitiupán,Acapetahua,453.009,455.265,2.256,384.4
Huitiupán,Aldama,104.694,106.43,1.736,145.4
Huitiupán,Altamirano,186.516,189.056,2.54,278.1
Huitiupán,Amatenango de la Frontera,315.316,317.879,2.563,341.2
Huitiupán,Amatenango del Valle,149.977,151.928,1.951,181.9
Huitiupán,Amatán,64.184,65.548,1.364,85.4
Huitiupán,Arriaga,271.764,273.878,2.114,240.9
Huitiupán,Bejucal de Ocampo,323.736,326.803,3.067,356.2
Huitiupán,Bella Vista,316.499,319.325,2.826,342.4
Huitiupán,Benemérito de las Américas,406.583,409.681,3.098,443.5
Huitiupán,Berriozábal,181.253,183.105,1.852,191.6
Huitiupán,Bochil,65.056,66.139,1.083,75.2
Huitiupán,Cacahoatán,544.025,546.759,2.734,455.4
Huitiupán,Capitán Luis Ángel Vidal,356.093,360.656,4.563,396.7
Huitiupán,Catazajá,215.084,216.506,1.421,232.6
Huitiupán,Chalchihuitán,60.648,61.863,1.215,87.6
Huitiupán,Chamula,101.886,103.615,1.729,137.3
Huitiupán,Chanal,164.219,166.414,2.196,222.9
Huitiupán,Chapultenango,147.669,150.057,2.388,175.1
Huitiupán,Chenalhó,67.697,69.123,1.426,101.7
Huitiupán,Chiapa de Corzo,154.871,156.577,1.706,163.6
Huitiupán,Chiapilla,174.898,176.746,1.848,188.7
Huitiupán,Chicoasén,137.575,139.798,2.223,171.7
Huitiupán,Chicomuselo,352.735,355.501,2.766,392.4
Huitiupán,Chilón,96.765,98.336,1.571,142.4
Huitiupán,Cintalapa de Figueroa,219.542,221.36,1.818,207.7
Huitiupán,Coapilla,114.555,116.538,1.983,157.5
Huitiupán,Comitán de Domínguez,196.347,198.38,2.033,226.2
Huitiupán,Copainalá,144.843,146.979,2.136,176.5
Huitiupán,El Bosque,52.59,53.521,0.931,69.5
Huitiupán,El Parral,189.466,191.217,1.751,200.8
Huitiupán,El Porvenir,347.825,351.771,3.946,388.7
Huitiupán,Emiliano Zapata,173.421,175.177,1.756,188.0
Huitiupán,Escuintla,458.185,460.551,2.366,380.4
Huitiupán,Francisco León,178.842,181.797,2.956,222.2
Huitiupán,Frontera Comalapa,306.417,308.675,2.258,337.9
Huitiupán,Frontera Hidalgo,544.304,546.695,2.391,450.1
Huitiupán,Honduras de la Sierra,352.884,356.627,3.743,387.3
Huitiupán,Huehuetán,492.427,494.745,2.318,404.7
Huitiupán,Huixtla,475.178,477.468,2.29,389.5
Huitiupán,Huixtán,137.584,139.688,2.103,171.5
Huitiupán,Ixhuatán,95.518,96.848,1.33,121.3
Huitiupán,Ixtacomitán,128.136,130.254,2.118,146.4
Huitiupán,Ixtapa,100.595,101.975,1.38,109.8
Huitiupán,Ixtapangajoya,122.87,124.511,1.641,161.0
Huitiupán,Jiquipilas,218.556,220.379,1.822,214.5
Huitiupán,Jitotol,69.502,70.643,1.142,83.5
Huitiupán,Juárez,167.938,169.496,1.558,193.4
Huitiupán,La Concordia,268.225,270.129,1.905,284.9
Huitiupán,La Grandeza,332.283,335.746,3.463,368.9
Huitiupán,La Independencia,224.45,226.524,2.074,258.9
Huitiupán,La Libertad,249.393,250.838,1.444,256.1
Huitiupán,La Trinitaria,213.05,215.09,2.04,242.0
Huitiupán,Larráinzar,74.459,75.8,1.341,97.8
Huitiupán,Las Margaritas,214.898,216.971,2.073,247.1
Huitiupán,Las Rosas,166.071,168.107,2.036,200.6
Huitiupán,Mapastepec,414.594,416.823,2.228,347.3
Huitiupán,Maravilla Tenejapa,340.396,343.922,3.526,369.0
Huitiupán,Marqués de Comillas,397.377,400.477,3.101,444.3
Huitiupán,Mazapa de Madero,342.075,345.803,3.729,375.5
Huitiupán,Mazatán,514.851,517.184,2.333,426.8
Huitiupán,Metapa,533.195,535.578,2.383,432.9
Huitiupán,Montecristo de Guerrero,320.287,322.7,2.413,347.5
Huitiupán,Motozintla,365.964,370.279,4.315,386.0
Huitiupán,Nicolás Ruíz,177.165,179.474,2.309,211.9
Huitiupán,Ocosingo,309.06,312.117,3.057,405.6
Huitiupán,Ocotepec,118.126,120.252,2.127,162.6
Huitiupán,Ocozocoautla de Espinosa,188.125,189.915,1.79,188.6
Huitiupán,Ostuacán,192.512,194.407,1.895,219.6
Huitiupán,Osumacinta,123.955,125.908,1.953,152.4
Huitiupán,Oxchuc,122.619,124.786,2.168,183.0
Huitiupán,Palenque,203.622,206.488,2.866,276.7
Huitiupán,Pantelhó,59.697,60.394,0.697,88.3
Huitiupán,Pantepec,80.511,81.698,1.187,106.0
Huitiupán,Pichucalco,132.679,134.116,1.437,147.0
Huitiupán,Pijijiapan,376.347,378.545,2.198,316.8
Huitiupán,Pueblo Nuevo Solistahuacán,51.72,52.542,0.822,75.4
Huitiupán,Rayón,71.389,72.462,1.073,92.9
Huitiupán,Reforma,181.026,182.467,1.44,208.9
Huitiupán,Rincón Chamula San Pedro,60.2,61.084,0.884,84.7
Huitiupán,Sabanilla,51.542,52.713,1.171,78.6
Huitiupán,Salto de Agua,163.743,166.335,2.592,216.5
Huitiupán,San Andrés Duraznal,43.597,44.437,0.84,67.9
Huitiupán,San Cristóbal de las Casas,107.32,109.141,1.821,141.4
Huitiupán,San Fernando,170.48,172.292,1.812,181.5
Huitiupán,San Juan Cancuc,108.052,110.199,2.146,170.3
Huitiupán,San Lucas,140.436,142.605,2.169,195.4
Huitiupán,Santiago el Pinar,105.221,106.952,1.731,146.6
Huitiupán,Siltepec,349.016,352.53,3.515,392.5
Huitiupán,Simojovel,48.245,48.818,0.572,76.0
Huitiupán,Sitalá,93.34,94.905,1.565,152.8
Huitiupán,Socoltenango,213.985,216.12,2.135,262.6
Huitiupán,Solosuchiapa,117.724,119.867,2.142,146.1
Huitiupán,Soyaló,98.834,100.237,1.403,114.4
Huitiupán,Suchiapa,170.056,171.914,1.857,187.1
Huitiupán,Suchiate,551.446,553.808,2.362,453.7
Huitiupán,Sunuapa,153.564,155.251,1.687,173.1
Huitiupán,Tapachula,507.684,510.027,2.343,417.6
Huitiupán,Tapalapa,94.896,96.717,1.821,132.0
Huitiupán,Tapilula,85.886,87.066,1.18,106.9
Huitiupán,Tecpatán,179.113,181.665,2.553,216.2
Huitiupán,Tenejapa,97.064,98.998,1.934,146.0
Huitiupán,Teopisca,135.8,137.762,1.962,177.0
Huitiupán,Tila,108.518,111.006,2.488,163.2
Huitiupán,Tonalá,310.986,313.11,2.124,281.3
Huitiupán,Totolapa,182.834,184.707,1.872,199.8
Huitiupán,Tumbalá,108.019,110.182,2.163,159.3
Huitiupán,Tuxtla Chico,527.759,530.136,2.378,429.3
Huitiupán,Tuxtla Gutiérrez,147.104,148.792,1.687,151.7
Huitiupán,Tuzantán,477.537,479.838,2.301,391.1
Huitiupán,Tzimol,210.321,212.373,2.052,240.6
Huitiupán,Unión Juárez,556.829,559.528,2.699,464.7
Huitiupán,Venustiano Carranza,211.864,213.678,1.813,222.3
Huitiupán,Villa Comaltitlán,462.719,464.986,2.267,381.9
Huitiupán,Villa Corzo,249.326,251.496,2.171,273.4
Huitiupán,Villaflores,219.952,221.843,1.891,229.3
Huitiupán,Yajalón,94.212,95.965,1.753,139.1
Huitiupán,Zinacantán,143.224,145.275,2.051,152.9
Huitiupán,Ángel Albino Corzo,301.835,303.924,2.09,333.0
Huixtla,Acacoyagua,55.359,55.564,0.205,63.0
Huixtla,Acala,382.842,383.532,0.69,300.6
Huixtla,Acapetahua,52.721,52.77,0.049,60.2
Huixtla,Aldama,331.961,335.718,3.758,341.9
Huixtla,Altamirano,304.425,308.103,3.679,377.1
Huixtla,Amatenango de la Frontera,99.853,103.069,3.216,103.2
Huixtla,Amatenango del Valle,255.225,258.271,3.046,245.4
Huixtla,Amatán,516.256,519.439,3.182,441.7
Huixtla,Arriaga,207.688,207.851,0.163,153.7
Huixtla,Bejucal de Ocampo,98.274,101.794,3.52,122.4
Huixtla,Bella Vista,132.977,136.32,3.344,134.1
Huixtla,Benemérito de las Américas,404.608,409.975,5.367,404.4
Huixtla,Berriozábal,329.125,329.797,0.672,258.4
Huixtla,Bochil,411.058,412.244,1.186,318.4
Huixtla,Cacahoatán,78.49,78.945,0.455,80.6
Huixtla,Capitán Luis Ángel Vidal,164.032,175.035,11.003,218.0
Huixtla,Catazajá,642.174,643.402,1.228,502.8
Huixtla,Chalchihuitán,355.739,359.904,4.165,355.9
Huixtla,Chamula,313.783,317.192,3.409,309.5
Huixtla,Chanal,285.529,288.806,3.277,315.7
Huixtla,Chapultenango,461.7,464.048,2.347,395.4
Huixtla,Chenalhó,349.843,353.82,3.977,343.9
Huixtla,Chiapa de Corzo,356.249,356.882,0.633,272.3
Huixtla,Chiapilla,296.397,299.376,2.979,314.3
Huixtla,Chicoasén,374.363,375.649,1.286,298.1
Huixtla,Chicomuselo,169.212,172.496,3.284,184.2
Huixtla,Chilón,410.702,414.61,3.908,393.2
Huixtla,Cintalapa de Figueroa,272.034,272.484,0.451,209.7
Huixtla,Coapilla,400.502,401.992,1.49,331.1
Huixtla,Comitán de Domínguez,209.688,212.654,2.966,203.1
Huixtla,Copainalá,381.631,382.83,1.199,303.0
Huixtla,El Bosque,432.883,434.518,1.635,346.6
Huixtla,El Parral,380.433,381.096,0.662,305.5
Huixtla,El Porvenir,80.523,84.421,3.897,88.9
Huixtla,Emiliano Zapata,374.798,375.482,0.683,296.6
Huixtla,Escuintla,48.982,49.132,0.149,45.3
Huixtla,Francisco León,441.544,443.426,1.882,365.2
Huixtla,Frontera Comalapa,138.134,140.922,2.788,143.4
Huixtla,Frontera Hidalgo,78.77,78.882,0.112,75.3
Huixtla,Honduras de la Sierra,121.546,129.434,7.887,156.1
Huixtla,Huehuetán,26.892,26.931,0.039,29.9
Huixtla,Huitiupán,475.814,478.083,2.269,392.4
Huixtla,Huixtán,305.964,309.195,3.232,293.0
Huixtla,Ixhuatán,494.967,497.238,2.271,401.6
Huixtla,Ixtacomitán,506.512,508.255,1.743,417.0
Huixtla,Ixtapa,378.127,379.045,0.918,288.7
Huixtla,Ixtapangajoya,537.067,539.038,1.971,469.3
Huixtla,Jiquipilas,276.962,277.426,0.464,216.4
Huixtla,Jitotol,436.665,438.29,1.625,346.1
Huixtla,Juárez,490.586,491.789,1.203,395.6
Huixtla,La Concordia,208.935,211.951,3.016,239.2
Huixtla,La Grandeza,101.628,106.396,4.768,112.6
Huixtla,La Independencia,220.77,223.728,2.958,215.3
Huixtla,La Libertad,528.619,533.391,4.772,511.4
Huixtla,La Trinitaria,192.739,195.687,2.949,186.9
Huixtla,Larráinzar,422.557,423.97,1.413,358.9
Huixtla,Las Margaritas,228.034,231.021,2.987,223.6
Huixtla,Las Rosas,248.107,251.145,3.038,243.7
Huixtla,Mapastepec,70.077,70.149,0.072,61.4
Huixtla,Maravilla Tenejapa,295.709,300.767,5.058,315.8
Huixtla,Marqués de Comillas,391.194,396.594,5.4,404.5
Huixtla,Mazapa de Madero,80.061,82.564,2.504,93.2
Huixtla,Mazatán,49.316,49.371,0.054,52.0
Huixtla,Metapa,67.661,67.764,0.104,58.1
Huixtla,Montecristo de Guerrero,169.378,177.667,8.289,194.9
Huixtla,Motozintla,38.789,39.461,0.672,40.8
Huixtla,Nicolás Ruíz,270.323,273.325,3.002,284.6
Huixtla,Ocosingo,542.241,547.808,5.567,565.2
Huixtla,Ocotepec,424.283,426.009,1.725,366.9
Huixtla,Ocozocoautla de Espinosa,297.419,298.006,0.587,228.9
Huixtla,Ostuacán,436.018,437.289,1.271,335.4
Huixtla,Osumacinta,355.187,356.093,0.906,274.6
Huixtla,Oxchuc,332.066,335.468,3.402,319.9
Huixtla,Palenque,505.505,510.27,4.765,488.9
Huixtla,Pantelhó,372.063,376.751,4.688,385.4
Huixtla,Pantepec,431.799,434.077,2.278,378.8
Huixtla,Pichucalco,494.395,496.105,1.711,404.4
Huixtla,Pijijiapan,102.504,102.614,0.11,81.8
Huixtla,Pueblo Nuevo Solistahuacán,451.169,452.932,1.763,355.7
Huixtla,Rayón,470.838,472.851,2.014,373.2
Huixtla,Reforma,486.305,487.502,1.197,387.9
Huixtla,Rincón Chamula San Pedro,459.649,461.474,1.825,365.0
Huixtla,Sabanilla,507.108,510.103,2.995,440.1
Huixtla,Salto de Agua,478.379,482.981,4.602,465.4
Huixtla,San Andrés Duraznal,465.228,467.223,1.995,382.8
Huixtla,San Cristóbal de las Casas,297.805,300.984,3.179,286.1
Huixtla,San Fernando,339.931,340.602,0.671,264.7
Huixtla,San Juan Cancuc,354.336,358.102,3.766,362.0
Huixtla,San Lucas,408.647,409.947,1.301,334.2
Huixtla,Santiago el Pinar,335.392,339.197,3.805,350.3
Huixtla,Siltepec,104.424,109.611,5.187,117.1
Huixtla,Simojovel,481.121,483.418,2.297,411.0
Huixtla,Sitalá,382.337,386.664,4.326,395.7
Huixtla,Socoltenango,235.144,238.059,2.915,254.0
Huixtla,Solosuchiapa,517.173,520.256,3.083,426.4
Huixtla,Soyaló,376.856,378.288,1.432,306.7
Huixtla,Suchiapa,345.864,346.55,0.686,273.0
Huixtla,Suchiate,85.912,85.995,0.083,78.8
Huixtla,Sunuapa,477.89,479.381,1.49,384.9
Huixtla,Tapachula,42.149,42.213,0.064,42.8
Huixtla,Tapalapa,427.165,429.524,2.359,376.2
Huixtla,Tapilula,485.335,487.455,2.121,387.2
Huixtla,Tecpatán,402.498,403.767,1.269,310.5
Huixtla,Tenejapa,327.023,330.657,3.634,328.1
Huixtla,Teopisca,274.218,277.304,3.086,270.2
Huixtla,Tila,468.245,473.144,4.899,471.1
Huixtla,Tonalá,195.902,196.058,0.156,159.0
Huixtla,Totolapa,305.23,308.763,3.533,302.7
Huixtla,Tumbalá,449.409,453.908,4.499,446.7
Huixtla,Tuxtla Chico,62.224,62.323,0.099,54.4
Huixtla,Tuxtla Gutiérrez,331.526,332.12,0.594,245.3
Huixtla,Tuzantán,11.753,11.778,0.025,16.7
Huixtla,Tzimol,215.542,218.523,2.981,209.8
Huixtla,Unión Juárez,91.295,91.715,0.42,89.8
Huixtla,Venustiano Carranza,256.79,259.699,2.909,279.9
Huixtla,Villa Comaltitlán,28.839,28.867,0.028,33.5
Huixtla,Villa Corzo,340.187,341.278,1.091,293.3
Huixtla,Villaflores,304.837,305.647,0.81,243.7
Huixtla,Yajalón,425.402,429.421,4.019,415.4
Huixtla,Zinacantán,378.786,379.991,1.205,294.4
Huixtla,Ángel Albino Corzo,205.152,213.641,8.49,236.4
Huixtán,Acacoyagua,388.034,389.42,1.386,309.7
Huixtán,Acala,87.71,88.503,0.793,94.6
Huixtán,Acapetahua,397.513,398.762,1.249,314.2
Huixtán,Aldama,65.896,66.664,0.768,86.6
Huixtán,Altamirano,89.688,90.229,0.541,122.4
Huixtán,Amatenango de la Frontera,216.06,216.859,0.799,206.9
Huixtán,Amatenango del Valle,50.721,50.908,0.187,47.6
Huixtán,Amatán,177.899,180.909,3.01,220.5
Huixtán,Arriaga,216.268,217.374,1.106,170.7
Huixtán,Bejucal de Ocampo,224.48,225.783,1.302,222.0
Huixtán,Bella Vista,217.243,218.305,1.062,208.2
Huixtán,Benemérito de las Américas,350.039,352.109,2.07,323.4
Huixtán,Berriozábal,125.756,126.601,0.845,121.4
Huixtán,Bochil,118.572,119.658,1.086,113.8
Huixtán,Cacahoatán,317.983,324.707,6.724,338.0
Huixtán,Capitán Luis Ángel Vidal,300.596,304.153,3.556,326.4
Huixtán,Catazajá,236.448,237.995,1.547,222.1
Huixtán,Chalchihuitán,88.007,89.149,1.143,100.3
Huixtán,Chamula,47.719,48.138,0.419,54.2
Huixtán,Chanal,47.238,47.505,0.267,72.9
Huixtán,Chapultenango,254.631,257.86,3.228,250.8
